node_element_id,labels,primary_label,business_id,name,properties_json
Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,Custodian,Custodian,custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,NACCHO / Aboriginal Community Controlled Health Organisations (ACCHOs),"{""contactAndApplicationPortal"": ""NACCHO (National Aboriginal Community Controlled Health Organisation), research@naccho.org.au (general research inquiries - verify for data access specifics), https://www.naccho.org.au/governance/ (general governance information, not a data portal). Key documents/forms are likely specific to individual ACCHOs or research projects. (verify with custodian)"", ""ethicsAndGovernanceRequirements"": ""Approval from a Human Research Ethics Committee (HREC) is required, often with specific requirements for research involving Aboriginal and Torres Strait Islander peoples (e.g., Aboriginal Health & Medical Research Council (AH&MRC) Ethics Committee). Key legislation includes relevant privacy acts (e.g., Privacy Act 1988 (Cth)) and potentially state/territory health acts. The data governance framework applied is strongly guided by Indigenous Data Sovereignty principles, such as the Maiam nayri Wingara Indigenous Data Sovereignty Communiqué and the AIATSIS Code of Ethics for Aboriginal and Torres Strait Islander Research. Special requirements include genuine community control, benefit sharing, and adherence to cultural protocols for data related to Indigenous individuals and communities."", ""fullPathwayCardMarkdown"": ""## Pathway Card: NACCHO / Aboriginal Community Controlled Health Organisations (ACCHOs)\n\n**Custodian Type:** Private/NGO\n\n**Jurisdiction:** National (Australia), with operations across all states and territories\n\n**Primary Role:** NACCHO is the national peak body representing the Aboriginal Community Controlled Health Organisation (ACCHO) sector. ACCHOs provide comprehensive, culturally safe primary health care services to Aboriginal and Torres Strait Islander peoples, and play a critical role in data governance and sovereignty for Indigenous health data.\n\n**Key Data Holdings:**\n| Dataset Name | Description | Identifiable? | Linkable? |\n|---|---|---|---|\n| Primary health care data collected by ACCHOs | Patient demographics, clinical encounters, health outcomes, service utilisation | Identifiable | Linkable |\n| Aggregate health data for reporting and planning | De-identified aggregate data for sectoral planning and advocacy | De-identified | Linkable (verify with custodian) |\n\n**Data Access Pathway — Step by Step:**\n1. Initial Inquiry — Researcher — Direct contact with relevant ACCHO or NACCHO (verify with custodian) — (verify with custodian)\n2. Proposal Submission — Researcher — Research proposal outlining objectives, methodology, data requirements, and ethical considerations (verify with custodian) — (verify with custodian)\n3. Community Engagement & Approval — ACCHO/Community — Engagement with relevant Aboriginal communities and ACCHO boards for approval, ensuring cultural appropriateness and benefit sharing (verify with custodian) — (verify with custodian)\n4. Ethics Review — Ethics Committee (HREC) — Submission to appropriate Human Research Ethics Committee (HREC), potentially including an Indigenous-specific HREC (verify with custodian) — (verify with custodian)\n5. Data Sharing Agreement — Custodian/Researcher — Formal data sharing agreement outlining terms of access, use, storage, and destruction of data (verify with custodian) — (verify with custodian)\n6. Data Provision — Custodian — Provision of approved data, potentially within a secure environment (verify with custodian) — (verify with custodian)\n\n**Ethics and Governance Requirements:**\nApproval from a Human Research Ethics Committee (HREC) is required, often with specific requirements for research involving Aboriginal and Torres Strait Islander peoples (e.g., Aboriginal Health & Medical Research Council (AH&MRC) Ethics Committee). Key legislation includes relevant privacy acts (e.g., Privacy Act 1988 (Cth)) and potentially state/territory health acts. The data governance framework applied is strongly guided by Indigenous Data Sovereignty principles, such as the Maiam nayri Wingara Indigenous Data Sovereignty Communiqué and the AIATSIS Code of Ethics for Aboriginal and Torres Strait Islander Research. Special requirements include genuine community control, benefit sharing, and adherence to cultural protocols for data related to Indigenous individuals and communities.\n\n**Trusted Research Environment (TRE) / Secure Access:**\nNot explicitly defined as a single platform; access typically managed by individual ACCHOs or through agreements with data linkage units. Secure data transfer and storage protocols are paramount. (verify with custodian)\n\n**Contact and Application Portal:**\nNACCHO (National Aboriginal Community Controlled Health Organisation), research@naccho.org.au (general research inquiries - verify for data access specifics), https://www.naccho.org.au/governance/ (general governance information, not a data portal). Key documents/forms are likely specific to individual ACCHOs or research projects. (verify with custodian)\n\n**Indicative Timeline:**\n| Stage | Typical Duration |\n|---|---|\n| Initial Inquiry | Varies |\n| Proposal Submission | Varies |\n| Community Engagement & Approval | Varies |\n| Ethics Review | Varies |\n| Data Sharing Agreement | Varies |\n| Data Provision | Varies |\n\n**Known Gaps / Verify with Custodian:**\n* Specific data access forms and application portals for individual ACCHOs.\n* Detailed timelines for each step of the data access process.\n* Exact procedures for community engagement and approval.\n* Specific data sharing agreements or templates.\n* Availability and requirements for Trusted Research Environments (TREs) or secure data access platforms.\n* Contact details for data access inquiries at individual ACCHOs.\n\n**Connections to Other Custodians / Pathways:**\nState and Territory Health Departments (for linked data, policy alignment); Australian Institute of Health and Welfare (AIHW) (for national data linkage and reporting); Australian Bureau of Statistics (ABS) (for population data linkage); Indigenous-specific Human Research Ethics Committees (HRECs) (for ethical oversight); Other ACCHOs (for multi-site studies or aggregated data)\n\n**Source URLs:**\nhttps://www.naccho.org/uploads/full-width-images/25-01-Data-Strategy.pdf, https://www.naccho.org.au/governance/, https://pmc.ncbi.nlm.nih.gov/articles/PMC7716440/, https://www.naccho.org.au/aboriginal-community-controlled-health/, https://www.aph.gov.au/DocumentStore.ashx?id=a10d9ecd-6346-42c3-aec6-bb0219df0efa&subId=704106, https://engage.dss.gov.au/wp-content/uploads/2025/12/NACCHO-Redacted.pdf, https://pmc.ncbi.nlm.nih.gov/articles/PMC8355598/, https://www.health.vic.gov.au/aboriginal-health/strengthening-lifelong-aboriginal-health-and-wellbeing-of-aboriginal-victorians, https://www.sciencedirect.com/science/article/pii/S1326020023007458, https://sahmri.blob.core.windows.net/communications/CREATE-Policy-Briefs-All.pdf, https://thephn.com.au/what-we-do/digital-health/health-e-together-for-accho, https://www.health.wa.gov.au/About-us/Policy-frameworks/Information-Management/Mandatory-requirements/Governance/Aboriginal-Data-Governance-Policy, https://www.lowitja.org.au/wp-content/uploads/2023/10/328550_data-governance-and-sovereignty.pdf, https://www.niaa.gov.au/resource-centre/framework-governance-indigenous-data, https://pmc.ncbi.nlm.nih.gov/articles/PMC12102749/"", ""gapsVerifyWithCustodian"": ""- Specific data access forms and application portals for individual ACCHOs.\n- Detailed timelines for each step of the data access process.\n- Exact procedures for community engagement and approval.\n- Specific data sharing agreements or templates.\n- Availability and requirements for Trusted Research Environments (TREs) or secure data access platforms.\n- Contact details for data access inquiries at individual ACCHOs."", ""id"": ""custodian:naccho-aboriginal-community-controlled-health-organisations-acchos"", ""indicativeTimeline"": ""Initial Inquiry: Varies; Proposal Submission: Varies; Community Engagement & Approval: Varies; Ethics Review: Varies; Data Sharing Agreement: Varies; Data Provision: Varies"", ""mdPathwayCardMarkdown"": ""**Custodian Type:** Private/NGO\n\n**Jurisdiction:** National (Australia), with operations across all states and territories\n\n**Primary Role:** NACCHO is the national peak body representing the Aboriginal Community Controlled Health Organisation (ACCHO) sector. ACCHOs provide comprehensive, culturally safe primary health care services to Aboriginal and Torres Strait Islander peoples, and play a critical role in data governance and sovereignty for Indigenous health data.\n\n**Key Data Holdings:**\n| Dataset Name | Description | Identifiable? | Linkable? |\n|---|---|---|---|\n| Primary health care data collected by ACCHOs | Patient demographics, clinical encounters, health outcomes, service utilisation | Identifiable | Linkable |\n| Aggregate health data for reporting and planning | De-identified aggregate data for sectoral planning and advocacy | De-identified | Linkable (verify with custodian) |\n\n**Data Access Pathway — Step by Step:**\n1. Initial Inquiry — Researcher — Direct contact with relevant ACCHO or NACCHO (verify with custodian) — (verify with custodian)\n2. Proposal Submission — Researcher — Research proposal outlining objectives, methodology, data requirements, and ethical considerations (verify with custodian) — (verify with custodian)\n3. Community Engagement & Approval — ACCHO/Community — Engagement with relevant Aboriginal communities and ACCHO boards for approval, ensuring cultural appropriateness and benefit sharing (verify with custodian) — (verify with custodian)\n4. Ethics Review — Ethics Committee (HREC) — Submission to appropriate Human Research Ethics Committee (HREC), potentially including an Indigenous-specific HREC (verify with custodian) — (verify with custodian)\n5. Data Sharing Agreement — Custodian/Researcher — Formal data sharing agreement outlining terms of access, use, storage, and destruction of data (verify with custodian) — (verify with custodian)\n6. Data Provision — Custodian — Provision of approved data, potentially within a secure environment (verify with custodian) — (verify with custodian)\n\n**Ethics and Governance Requirements:**\nApproval from a Human Research Ethics Committee (HREC) is required, often with specific requirements for research involving Aboriginal and Torres Strait Islander peoples (e.g., Aboriginal Health & Medical Research Council (AH&MRC) Ethics Committee). Key legislation includes relevant privacy acts (e.g., Privacy Act 1988 (Cth)) and potentially state/territory health acts. The data governance framework applied is strongly guided by Indigenous Data Sovereignty principles, such as the Maiam nayri Wingara Indigenous Data Sovereignty Communiqué and the AIATSIS Code of Ethics for Aboriginal and Torres Strait Islander Research. Special requirements include genuine community control, benefit sharing, and adherence to cultural protocols for data related to Indigenous individuals and communities.\n\n**Trusted Research Environment (TRE) / Secure Access:**\nNot explicitly defined as a single platform; access typically managed by individual ACCHOs or through agreements with data linkage units. Secure data transfer and storage protocols are paramount. (verify with custodian)\n\n**Contact and Application Portal:**\nNACCHO (National Aboriginal Community Controlled Health Organisation), research@naccho.org.au (general research inquiries - verify for data access specifics), https://www.naccho.org.au/governance/ (general governance information, not a data portal). Key documents/forms are likely specific to individual ACCHOs or research projects. (verify with custodian)\n\n**Indicative Timeline:**\n| Stage | Typical Duration |\n|---|---|\n| Initial Inquiry | Varies |\n| Proposal Submission | Varies |\n| Community Engagement & Approval | Varies |\n| Ethics Review | Varies |\n| Data Sharing Agreement | Varies |\n| Data Provision | Varies |\n\n**Known Gaps / Verify with Custodian:**\n* Specific data access forms and application portals for individual ACCHOs.\n* Detailed timelines for each step of the data access process.\n* Exact procedures for community engagement and approval.\n* Specific data sharing agreements or templates.\n* Availability and requirements for Trusted Research Environments (TREs) or secure data access platforms.\n* Contact details for data access inquiries at individual ACCHOs.\n\n**Connections to Other Custodians / Pathways:**\nState and Territory Health Departments (for linked data, policy alignment); Australian Institute of Health and Welfare (AIHW) (for national data linkage and reporting); Australian Bureau of Statistics (ABS) (for population data linkage); Indigenous-specific Human Research Ethics Committees (HRECs) (for ethical oversight); Other ACCHOs (for multi-site studies or aggregated data)\n\n**Source URLs:**\nhttps://www.naccho.org/uploads/full-width-images/25-01-Data-Strategy.pdf, https://www.naccho.org.au/governance/, https://pmc.ncbi.nlm.nih.gov/articles/PMC7716440/, https://www.naccho.org.au/aboriginal-community-controlled-health/, https://www.aph.gov.au/DocumentStore.ashx?id=a10d9ecd-6346-42c3-aec6-bb0219df0efa&subId=704106, https://engage.dss.gov.au/wp-content/uploads/2025/12/NACCHO-Redacted.pdf, https://pmc.ncbi.nlm.nih.gov/articles/PMC8355598/, https://www.health.vic.gov.au/aboriginal-health/strengthening-lifelong-aboriginal-health-and-wellbeing-of-aboriginal-victorians, https://www.sciencedirect.com/science/article/pii/S1326020023007458, https://sahmri.blob.core.windows.net/communications/CREATE-Policy-Briefs-All.pdf, https://thephn.com.au/what-we-do/digital-health/health-e-together-for-accho, https://www.health.wa.gov.au/About-us/Policy-frameworks/Information-Management/Mandatory-requirements/Governance/Aboriginal-Data-Governance-Policy, https://www.lowitja.org.au/wp-content/uploads/2023/10/328550_data-governance-and-sovereignty.pdf, https://www.niaa.gov.au/resource-centre/framework-governance-indigenous-data, https://pmc.ncbi.nlm.nih.gov/articles/PMC12102749/\n\n---"", ""name"": ""NACCHO / Aboriginal Community Controlled Health Organisations (ACCHOs)"", ""primaryRole"": ""NACCHO is the national peak body representing the Aboriginal Community Controlled Health Organisation (ACCHO) sector. ACCHOs provide comprehensive, culturally safe primary health care services to Aboriginal and Torres Strait Islander peoples, and play a critical role in data governance and sovereignty for Indigenous health data."", ""subject"": ""NACCHO / Aboriginal Community Controlled Health Organisations (ACCHOs) — community-controlled primary health data and governance for Aboriginal and Torres Strait Islander health"", ""treSecureAccessPlatform"": ""Not explicitly defined as a single platform; access typically managed by individual ACCHOs or through agreements with data linkage units. Secure data transfer and storage protocols are paramount. (verify with custodian)""}"
Jurisdiction|National (Australia),Jurisdiction,Jurisdiction,,National (Australia),"{""name"": ""National (Australia)""}"
Jurisdiction|with operations across all states and territories,Jurisdiction,Jurisdiction,,with operations across all states and territories,"{""name"": ""with operations across all states and territories""}"
ProcessLine|line:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,ProcessLine,ProcessLine,line:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,NACCHO / Aboriginal Community Controlled Health Organisations (ACCHOs),"{""id"": ""line:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos"", ""name"": ""NACCHO / Aboriginal Community Controlled Health Organisations (ACCHOs)""}"
PathwayStep|step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:1,PathwayStep,PathwayStep,step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:1,,"{""actor"": ""Researcher"", ""channel"": ""Direct contact with relevant ACCHO or NACCHO (verify with custodian)"", ""id"": ""step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:1"", ""lane"": ""Researcher"", ""stepNumber"": 1, ""text"": ""Initial Inquiry"", ""timeline"": ""(verify with custodian)""}"
PathwayStep|step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:2,PathwayStep,PathwayStep,step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:2,,"{""actor"": ""Researcher"", ""channel"": ""Research proposal outlining objectives, methodology, data requirements, and ethical considerations (verify with custodian)"", ""id"": ""step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:2"", ""lane"": ""Researcher"", ""stepNumber"": 2, ""text"": ""Proposal Submission"", ""timeline"": ""(verify with custodian)""}"
PathwayStep|step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:3,PathwayStep,PathwayStep,step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:3,,"{""actor"": ""ACCHO/Community"", ""channel"": ""Engagement with relevant Aboriginal communities and ACCHO boards for approval, ensuring cultural appropriateness and benefit sharing (verify with custodian)"", ""id"": ""step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:3"", ""lane"": ""EthicsRegulatory"", ""stepNumber"": 3, ""text"": ""Community Engagement & Approval"", ""timeline"": ""(verify with custodian)""}"
PathwayStep|step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:4,PathwayStep,PathwayStep,step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:4,,"{""actor"": ""Ethics Committee (HREC)"", ""channel"": ""Submission to appropriate Human Research Ethics Committee (HREC), potentially including an Indigenous-specific HREC (verify with custodian)"", ""id"": ""step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:4"", ""lane"": ""EthicsRegulatory"", ""stepNumber"": 4, ""text"": ""Ethics Review"", ""timeline"": ""(verify with custodian)""}"
PathwayStep|step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:5,PathwayStep,PathwayStep,step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:5,,"{""actor"": ""Custodian/Researcher"", ""channel"": ""Formal data sharing agreement outlining terms of access, use, storage, and destruction of data (verify with custodian)"", ""id"": ""step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:5"", ""lane"": ""Researcher"", ""stepNumber"": 5, ""text"": ""Data Sharing Agreement"", ""timeline"": ""(verify with custodian)""}"
PathwayStep|step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:6,PathwayStep,PathwayStep,step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:6,,"{""actor"": ""Custodian"", ""channel"": ""Provision of approved data, potentially within a secure environment (verify with custodian)"", ""id"": ""step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:6"", ""lane"": ""Custodian"", ""stepNumber"": 6, ""text"": ""Data Provision"", ""timeline"": ""(verify with custodian)""}"
"SourceURL|https://engage.dss.gov.au/wp-content/uploads/2025/12/NACCHO-Redacted.pdf,",SourceURL,SourceURL,,,"{""url"": ""https://engage.dss.gov.au/wp-content/uploads/2025/12/NACCHO-Redacted.pdf,""}"
SourceURL|https://pmc.ncbi.nlm.nih.gov/articles/PMC12102749/,SourceURL,SourceURL,,,"{""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12102749/""}"
"SourceURL|https://pmc.ncbi.nlm.nih.gov/articles/PMC7716440/,",SourceURL,SourceURL,,,"{""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC7716440/,""}"
"SourceURL|https://pmc.ncbi.nlm.nih.gov/articles/PMC8355598/,",SourceURL,SourceURL,,,"{""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC8355598/,""}"
"SourceURL|https://sahmri.blob.core.windows.net/communications/CREATE-Policy-Briefs-All.pdf,",SourceURL,SourceURL,,,"{""url"": ""https://sahmri.blob.core.windows.net/communications/CREATE-Policy-Briefs-All.pdf,""}"
"SourceURL|https://thephn.com.au/what-we-do/digital-health/health-e-together-for-accho,",SourceURL,SourceURL,,,"{""url"": ""https://thephn.com.au/what-we-do/digital-health/health-e-together-for-accho,""}"
"SourceURL|https://www.aph.gov.au/DocumentStore.ashx?id=a10d9ecd-6346-42c3-aec6-bb0219df0efa&subId=704106,",SourceURL,SourceURL,,,"{""url"": ""https://www.aph.gov.au/DocumentStore.ashx?id=a10d9ecd-6346-42c3-aec6-bb0219df0efa&subId=704106,""}"
"SourceURL|https://www.health.vic.gov.au/aboriginal-health/strengthening-lifelong-aboriginal-health-and-wellbeing-of-aboriginal-victorians,",SourceURL,SourceURL,,,"{""url"": ""https://www.health.vic.gov.au/aboriginal-health/strengthening-lifelong-aboriginal-health-and-wellbeing-of-aboriginal-victorians,""}"
"SourceURL|https://www.health.wa.gov.au/About-us/Policy-frameworks/Information-Management/Mandatory-requirements/Governance/Aboriginal-Data-Governance-Policy,",SourceURL,SourceURL,,,"{""url"": ""https://www.health.wa.gov.au/About-us/Policy-frameworks/Information-Management/Mandatory-requirements/Governance/Aboriginal-Data-Governance-Policy,""}"
"SourceURL|https://www.lowitja.org.au/wp-content/uploads/2023/10/328550_data-governance-and-sovereignty.pdf,",SourceURL,SourceURL,,,"{""url"": ""https://www.lowitja.org.au/wp-content/uploads/2023/10/328550_data-governance-and-sovereignty.pdf,""}"
"SourceURL|https://www.naccho.org.au/aboriginal-community-controlled-health/,",SourceURL,SourceURL,,,"{""url"": ""https://www.naccho.org.au/aboriginal-community-controlled-health/,""}"
"SourceURL|https://www.naccho.org.au/governance/,",SourceURL,SourceURL,,,"{""url"": ""https://www.naccho.org.au/governance/,""}"
"SourceURL|https://www.naccho.org/uploads/full-width-images/25-01-Data-Strategy.pdf,",SourceURL,SourceURL,,,"{""url"": ""https://www.naccho.org/uploads/full-width-images/25-01-Data-Strategy.pdf,""}"
"SourceURL|https://www.niaa.gov.au/resource-centre/framework-governance-indigenous-data,",SourceURL,SourceURL,,,"{""url"": ""https://www.niaa.gov.au/resource-centre/framework-governance-indigenous-data,""}"
"SourceURL|https://www.sciencedirect.com/science/article/pii/S1326020023007458,",SourceURL,SourceURL,,,"{""url"": ""https://www.sciencedirect.com/science/article/pii/S1326020023007458,""}"
