relationship_element_id,type,start_node_element_id,end_node_element_id,properties_json
HAS_SOURCE|Custodian|custodian:phn-cooperative-primary-health-insights|SourceURL|https://www.phncooperative.org.au/,HAS_SOURCE,Custodian|custodian:phn-cooperative-primary-health-insights,SourceURL|https://www.phncooperative.org.au/,{}
"HAS_SOURCE|Custodian|custodian:phn-cooperative-primary-health-insights|SourceURL|https://www.primaryhealthinsights.org.au/governance-and-privacy,",HAS_SOURCE,Custodian|custodian:phn-cooperative-primary-health-insights,"SourceURL|https://www.primaryhealthinsights.org.au/governance-and-privacy,",{}
HAS_DATASET|Custodian|custodian:phn-cooperative-primary-health-insights|Dataset|dataset:aggregated-general-practice-and-primary-care-data|md,HAS_DATASET,Custodian|custodian:phn-cooperative-primary-health-insights,Dataset|dataset:aggregated-general-practice-and-primary-care-data,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:phn-cooperative-primary-health-insights|Dataset|dataset:aggregated-general-practice-and-primary-care-data|csv,HAS_DATASET,Custodian|custodian:phn-cooperative-primary-health-insights,Dataset|dataset:aggregated-general-practice-and-primary-care-data,"{""source"": ""csv""}"
HAS_TYPE|Custodian|custodian:medicineinsight-nps-medicinewise|CustodianType|Commonwealth,HAS_TYPE,Custodian|custodian:medicineinsight-nps-medicinewise,CustodianType|Commonwealth,{}
IN_JURISDICTION|Custodian|custodian:medicineinsight-nps-medicinewise|Jurisdiction|Commonwealth,IN_JURISDICTION,Custodian|custodian:medicineinsight-nps-medicinewise,Jurisdiction|Commonwealth,{}
OFFERS_LINE|Custodian|custodian:medicineinsight-nps-medicinewise|ProcessLine|line:custodian:medicineinsight-nps-medicinewise,OFFERS_LINE,Custodian|custodian:medicineinsight-nps-medicinewise,ProcessLine|line:custodian:medicineinsight-nps-medicinewise,{}
HAS_STEP|ProcessLine|line:custodian:medicineinsight-nps-medicinewise|PathwayStep|step:custodian:medicineinsight-nps-medicinewise:1,HAS_STEP,ProcessLine|line:custodian:medicineinsight-nps-medicinewise,PathwayStep|step:custodian:medicineinsight-nps-medicinewise:1,"{""lane"": ""Researcher"", ""order"": 1}"
HAS_STEP|ProcessLine|line:custodian:medicineinsight-nps-medicinewise|PathwayStep|step:custodian:medicineinsight-nps-medicinewise:2,HAS_STEP,ProcessLine|line:custodian:medicineinsight-nps-medicinewise,PathwayStep|step:custodian:medicineinsight-nps-medicinewise:2,"{""lane"": ""Custodian"", ""order"": 2}"
HAS_STEP|ProcessLine|line:custodian:medicineinsight-nps-medicinewise|PathwayStep|step:custodian:medicineinsight-nps-medicinewise:3,HAS_STEP,ProcessLine|line:custodian:medicineinsight-nps-medicinewise,PathwayStep|step:custodian:medicineinsight-nps-medicinewise:3,"{""lane"": ""EthicsRegulatory"", ""order"": 3}"
HAS_STEP|ProcessLine|line:custodian:medicineinsight-nps-medicinewise|PathwayStep|step:custodian:medicineinsight-nps-medicinewise:4,HAS_STEP,ProcessLine|line:custodian:medicineinsight-nps-medicinewise,PathwayStep|step:custodian:medicineinsight-nps-medicinewise:4,"{""lane"": ""Custodian"", ""order"": 4}"
HAS_SOURCE|Custodian|custodian:medicineinsight-nps-medicinewise|SourceURL|https://www.hisa.org.au/slides/hda/19/YuenAiLee.pdf,HAS_SOURCE,Custodian|custodian:medicineinsight-nps-medicinewise,SourceURL|https://www.hisa.org.au/slides/hda/19/YuenAiLee.pdf,{}
"HAS_SOURCE|Custodian|custodian:medicineinsight-nps-medicinewise|SourceURL|https://www.nps.org.au/about-us/services/health-insights/medicineinsight/how-to-access,",HAS_SOURCE,Custodian|custodian:medicineinsight-nps-medicinewise,"SourceURL|https://www.nps.org.au/about-us/services/health-insights/medicineinsight/how-to-access,",{}
"HAS_SOURCE|Custodian|custodian:medicineinsight-nps-medicinewise|SourceURL|https://www.nps.org.au/medicine-insight,",HAS_SOURCE,Custodian|custodian:medicineinsight-nps-medicinewise,"SourceURL|https://www.nps.org.au/medicine-insight,",{}
"HAS_SOURCE|Custodian|custodian:medicineinsight-nps-medicinewise|SourceURL|https://www.nps.org.au/medicine-insight/privacy-security-governance,",HAS_SOURCE,Custodian|custodian:medicineinsight-nps-medicinewise,"SourceURL|https://www.nps.org.au/medicine-insight/privacy-security-governance,",{}
"HAS_SOURCE|Custodian|custodian:medicineinsight-nps-medicinewise|SourceURL|https://www.safetyandquality.gov.au/newsroom/latest-news/custodianship-medicineinsight-data-collection,",HAS_SOURCE,Custodian|custodian:medicineinsight-nps-medicinewise,"SourceURL|https://www.safetyandquality.gov.au/newsroom/latest-news/custodianship-medicineinsight-data-collection,",{}
"HAS_SOURCE|Custodian|custodian:medicineinsight-nps-medicinewise|SourceURL|https://www.safetyandquality.gov.au/our-work/indicators-measurement-and-reporting/medicineinsight,",HAS_SOURCE,Custodian|custodian:medicineinsight-nps-medicinewise,"SourceURL|https://www.safetyandquality.gov.au/our-work/indicators-measurement-and-reporting/medicineinsight,",{}
HAS_DATASET|Custodian|custodian:medicineinsight-nps-medicinewise|Dataset|dataset:medicineinsight-data|csv,HAS_DATASET,Custodian|custodian:medicineinsight-nps-medicinewise,Dataset|dataset:medicineinsight-data,"{""source"": ""csv""}"
HAS_TYPE|Custodian|custodian:nhmrc-hrecs|CustodianType|Ethics Body,HAS_TYPE,Custodian|custodian:nhmrc-hrecs,CustodianType|Ethics Body,{}
IN_JURISDICTION|Custodian|custodian:nhmrc-hrecs|Jurisdiction|Commonwealth,IN_JURISDICTION,Custodian|custodian:nhmrc-hrecs,Jurisdiction|Commonwealth,{}
OFFERS_LINE|Custodian|custodian:nhmrc-hrecs|ProcessLine|line:custodian:nhmrc-hrecs,OFFERS_LINE,Custodian|custodian:nhmrc-hrecs,ProcessLine|line:custodian:nhmrc-hrecs,{}
HAS_STEP|ProcessLine|line:custodian:nhmrc-hrecs|PathwayStep|step:custodian:nhmrc-hrecs:1,HAS_STEP,ProcessLine|line:custodian:nhmrc-hrecs,PathwayStep|step:custodian:nhmrc-hrecs:1,"{""lane"": ""Researcher"", ""order"": 1}"
HAS_STEP|ProcessLine|line:custodian:nhmrc-hrecs|PathwayStep|step:custodian:nhmrc-hrecs:2,HAS_STEP,ProcessLine|line:custodian:nhmrc-hrecs,PathwayStep|step:custodian:nhmrc-hrecs:2,"{""lane"": ""Researcher"", ""order"": 2}"
HAS_STEP|ProcessLine|line:custodian:nhmrc-hrecs|PathwayStep|step:custodian:nhmrc-hrecs:3,HAS_STEP,ProcessLine|line:custodian:nhmrc-hrecs,PathwayStep|step:custodian:nhmrc-hrecs:3,"{""lane"": ""EthicsRegulatory"", ""order"": 3}"
HAS_STEP|ProcessLine|line:custodian:nhmrc-hrecs|PathwayStep|step:custodian:nhmrc-hrecs:4,HAS_STEP,ProcessLine|line:custodian:nhmrc-hrecs,PathwayStep|step:custodian:nhmrc-hrecs:4,"{""lane"": ""Researcher"", ""order"": 4}"
HAS_STEP|ProcessLine|line:custodian:nhmrc-hrecs|PathwayStep|step:custodian:nhmrc-hrecs:5,HAS_STEP,ProcessLine|line:custodian:nhmrc-hrecs,PathwayStep|step:custodian:nhmrc-hrecs:5,"{""lane"": ""EthicsRegulatory"", ""order"": 5}"
HAS_STEP|ProcessLine|line:custodian:nhmrc-hrecs|PathwayStep|step:custodian:nhmrc-hrecs:6,HAS_STEP,ProcessLine|line:custodian:nhmrc-hrecs,PathwayStep|step:custodian:nhmrc-hrecs:6,"{""lane"": ""Researcher"", ""order"": 6}"
"HAS_SOURCE|Custodian|custodian:nhmrc-hrecs|SourceURL|https://australianclinicaltrials.gov.au/researchers/principles-and-governance,",HAS_SOURCE,Custodian|custodian:nhmrc-hrecs,"SourceURL|https://australianclinicaltrials.gov.au/researchers/principles-and-governance,",{}
HAS_SOURCE|Custodian|custodian:nhmrc-hrecs|SourceURL|https://bellberry.com.au/im-a-researcher/,HAS_SOURCE,Custodian|custodian:nhmrc-hrecs,SourceURL|https://bellberry.com.au/im-a-researcher/,{}
"HAS_SOURCE|Custodian|custodian:nhmrc-hrecs|SourceURL|https://pmc.ncbi.nlm.nih.au/articles/PMC12202549/,",HAS_SOURCE,Custodian|custodian:nhmrc-hrecs,"SourceURL|https://pmc.ncbi.nlm.nih.au/articles/PMC12202549/,",{}
"HAS_SOURCE|Custodian|custodian:nhmrc-hrecs|SourceURL|https://www.ahmrc.org.au/wp-content/uploads/2023/10/HREC-Review-Timelines.pdf,",HAS_SOURCE,Custodian|custodian:nhmrc-hrecs,"SourceURL|https://www.ahmrc.org.au/wp-content/uploads/2023/10/HREC-Review-Timelines.pdf,",{}
"HAS_SOURCE|Custodian|custodian:nhmrc-hrecs|SourceURL|https://www.nhmrc.gov.au/about-us/publications/national-statement-ethical-conduct-human-research-2025,",HAS_SOURCE,Custodian|custodian:nhmrc-hrecs,"SourceURL|https://www.nhmrc.gov.au/about-us/publications/national-statement-ethical-conduct-human-research-2025,",{}
"HAS_SOURCE|Custodian|custodian:nhmrc-hrecs|SourceURL|https://www.nhmrc.gov.au/about-us/resources/human-research-ethics-committee-hrec-registration-guide,",HAS_SOURCE,Custodian|custodian:nhmrc-hrecs,"SourceURL|https://www.nhmrc.gov.au/about-us/resources/human-research-ethics-committee-hrec-registration-guide,",{}
"HAS_SOURCE|Custodian|custodian:nhmrc-hrecs|SourceURL|https://www.nhmrc.gov.au/research-policy/ethics/human-research-ethics-application-form,",HAS_SOURCE,Custodian|custodian:nhmrc-hrecs,"SourceURL|https://www.nhmrc.gov.au/research-policy/ethics/human-research-ethics-application-form,",{}
"HAS_SOURCE|Custodian|custodian:nhmrc-hrecs|SourceURL|https://www.nhmrc.gov.au/research-policy/ethics/human-research-ethics-committees,",HAS_SOURCE,Custodian|custodian:nhmrc-hrecs,"SourceURL|https://www.nhmrc.gov.au/research-policy/ethics/human-research-ethics-committees,",{}
"HAS_SOURCE|Custodian|custodian:nhmrc-hrecs|SourceURL|https://www.nhmrc.gov.au/research-policy/ethics/national-statement-ethical-conduct-human-research,",HAS_SOURCE,Custodian|custodian:nhmrc-hrecs,"SourceURL|https://www.nhmrc.gov.au/research-policy/ethics/national-statement-ethical-conduct-human-research,",{}
HAS_DATASET|Custodian|custodian:nhmrc-hrecs|Dataset|dataset:not-applicable|csv,HAS_DATASET,Custodian|custodian:nhmrc-hrecs,Dataset|dataset:not-applicable,"{""source"": ""csv""}"
HAS_TYPE|Custodian|custodian:aiatsis|CustodianType|Commonwealth,HAS_TYPE,Custodian|custodian:aiatsis,CustodianType|Commonwealth,{}
IN_JURISDICTION|Custodian|custodian:aiatsis|Jurisdiction|Commonwealth,IN_JURISDICTION,Custodian|custodian:aiatsis,Jurisdiction|Commonwealth,{}
OFFERS_LINE|Custodian|custodian:aiatsis|ProcessLine|line:custodian:aiatsis,OFFERS_LINE,Custodian|custodian:aiatsis,ProcessLine|line:custodian:aiatsis,{}
HAS_STEP|ProcessLine|line:custodian:aiatsis|PathwayStep|step:custodian:aiatsis:1,HAS_STEP,ProcessLine|line:custodian:aiatsis,PathwayStep|step:custodian:aiatsis:1,"{""lane"": ""Researcher"", ""order"": 1}"
HAS_STEP|ProcessLine|line:custodian:aiatsis|PathwayStep|step:custodian:aiatsis:2,HAS_STEP,ProcessLine|line:custodian:aiatsis,PathwayStep|step:custodian:aiatsis:2,"{""lane"": ""Researcher"", ""order"": 2}"
HAS_STEP|ProcessLine|line:custodian:aiatsis|PathwayStep|step:custodian:aiatsis:3,HAS_STEP,ProcessLine|line:custodian:aiatsis,PathwayStep|step:custodian:aiatsis:3,"{""lane"": ""Custodian"", ""order"": 3}"
HAS_STEP|ProcessLine|line:custodian:aiatsis|PathwayStep|step:custodian:aiatsis:4,HAS_STEP,ProcessLine|line:custodian:aiatsis,PathwayStep|step:custodian:aiatsis:4,"{""lane"": ""Custodian"", ""order"": 4}"
HAS_STEP|ProcessLine|line:custodian:aiatsis|PathwayStep|step:custodian:aiatsis:5,HAS_STEP,ProcessLine|line:custodian:aiatsis,PathwayStep|step:custodian:aiatsis:5,"{""lane"": ""Researcher"", ""order"": 5}"
HAS_STEP|ProcessLine|line:custodian:aiatsis|PathwayStep|step:custodian:aiatsis:6,HAS_STEP,ProcessLine|line:custodian:aiatsis,PathwayStep|step:custodian:aiatsis:6,"{""lane"": ""Custodian"", ""order"": 6}"
HAS_SOURCE|Custodian|custodian:aiatsis|SourceURL|https://aiatsis.gov.au/about/connect-us/contact-us,HAS_SOURCE,Custodian|custodian:aiatsis,SourceURL|https://aiatsis.gov.au/about/connect-us/contact-us,{}
"HAS_SOURCE|Custodian|custodian:aiatsis|SourceURL|https://aiatsis.gov.au/collection/using-collection/accessing-items-collection,",HAS_SOURCE,Custodian|custodian:aiatsis,"SourceURL|https://aiatsis.gov.au/collection/using-collection/accessing-items-collection,",{}
"HAS_SOURCE|Custodian|custodian:aiatsis|SourceURL|https://aiatsis.gov.au/form/request-collection-access,",HAS_SOURCE,Custodian|custodian:aiatsis,"SourceURL|https://aiatsis.gov.au/form/request-collection-access,",{}
"HAS_SOURCE|Custodian|custodian:aiatsis|SourceURL|https://aiatsis.gov.au/research/ethical-research,",HAS_SOURCE,Custodian|custodian:aiatsis,"SourceURL|https://aiatsis.gov.au/research/ethical-research,",{}
"HAS_SOURCE|Custodian|custodian:aiatsis|SourceURL|https://aiatsis.gov.au/sites/default/files/2020-10/aiatsis-code-ethics.pdf,",HAS_SOURCE,Custodian|custodian:aiatsis,"SourceURL|https://aiatsis.gov.au/sites/default/files/2020-10/aiatsis-code-ethics.pdf,",{}
"HAS_SOURCE|Custodian|custodian:aiatsis|SourceURL|https://aiatsis.gov.au/sites/default/files/2020-10/aiatsis-guide-applying-code-ethics.pdf,",HAS_SOURCE,Custodian|custodian:aiatsis,"SourceURL|https://aiatsis.gov.au/sites/default/files/2020-10/aiatsis-guide-applying-code-ethics.pdf,",{}
HAS_DATASET|Custodian|custodian:aiatsis|Dataset|dataset:aiatsis-collection|csv,HAS_DATASET,Custodian|custodian:aiatsis,Dataset|dataset:aiatsis-collection,"{""source"": ""csv""}"
HAS_TYPE|Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos|CustodianType|Private,HAS_TYPE,Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,CustodianType|Private,{}
HAS_TYPE|Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos|CustodianType|NGO,HAS_TYPE,Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,CustodianType|NGO,{}
IN_JURISDICTION|Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos|Jurisdiction|National (Australia),IN_JURISDICTION,Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,Jurisdiction|National (Australia),{}
IN_JURISDICTION|Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos|Jurisdiction|with operations across all states and territories,IN_JURISDICTION,Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,Jurisdiction|with operations across all states and territories,{}
OFFERS_LINE|Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos|ProcessLine|line:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,OFFERS_LINE,Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,ProcessLine|line:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,{}
HAS_STEP|ProcessLine|line:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos|PathwayStep|step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:1,HAS_STEP,ProcessLine|line:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,PathwayStep|step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:1,"{""lane"": ""Researcher"", ""order"": 1}"
HAS_STEP|ProcessLine|line:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos|PathwayStep|step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:2,HAS_STEP,ProcessLine|line:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,PathwayStep|step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:2,"{""lane"": ""Researcher"", ""order"": 2}"
HAS_STEP|ProcessLine|line:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos|PathwayStep|step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:3,HAS_STEP,ProcessLine|line:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,PathwayStep|step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:3,"{""lane"": ""EthicsRegulatory"", ""order"": 3}"
HAS_STEP|ProcessLine|line:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos|PathwayStep|step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:4,HAS_STEP,ProcessLine|line:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,PathwayStep|step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:4,"{""lane"": ""EthicsRegulatory"", ""order"": 4}"
HAS_STEP|ProcessLine|line:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos|PathwayStep|step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:5,HAS_STEP,ProcessLine|line:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,PathwayStep|step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:5,"{""lane"": ""Researcher"", ""order"": 5}"
HAS_STEP|ProcessLine|line:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos|PathwayStep|step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:6,HAS_STEP,ProcessLine|line:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,PathwayStep|step:custodian:naccho-aboriginal-community-controlled-health-organisations-acchos:6,"{""lane"": ""Custodian"", ""order"": 6}"
"HAS_SOURCE|Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos|SourceURL|https://engage.dss.gov.au/wp-content/uploads/2025/12/NACCHO-Redacted.pdf,",HAS_SOURCE,Custodian|custodian:naccho-aboriginal-community-controlled-health-organisations-acchos,"SourceURL|https://engage.dss.gov.au/wp-content/uploads/2025/12/NACCHO-Redacted.pdf,",{}
